code|level|name|nuts0|nuts1|nuts2|pop3|pop2|pop1|pop0|density|fertility|popchange|womenratio|gdppps|gva
FI1B|2|Helsinki-Uusimaa|FI|FI1|FI1B|0.0|0.11090094888246235|0.5631929046563193|0.06603381371132262|0.008614756627192254|0.14285714285714288|0.10610767773777796|0.5631929046563193|0.3141831238779174|0.02591767197200623
FI1C|2|Etelä-Suomi|FI|FI1|FI1C|0.0|0.0765025908025266|0.5299334811529934|0.06603381371132262|0.0016802335239812993|0.15064935064935067|0.09117199783879602|0.5299334811529934|0.21005385996409337|0.012403489578952997
FI1D|2|Pohjois- ja Itä-Suomi|FI|FI1|FI1D|0.0|0.08525766165761586|0.45454545454545436|0.06603381371132262|0.00023732111920639817|0.19740259740259744|0.08985842899898616|0.45454545454545436|0.19569120287253144|0.012929445920629811
FI20|2|Åland|FI|FI2|FI20|0.0|0.0019770735130884057|0.4589800443458978|0.06603381371132262|0.0008448631843747775|0.23376623376623376|0.09464904718831006|0.4589800443458978|0.2764811490125674|0.0003534231556344586
FR10|2|Ile-de-France|FR|FR1|FR10|0.0|0.8131896487359571|0.6141906873614189|0.8090935455156604|0.048517929610556045|0.3012987012987013|0.12437319014345294|0.6141906873614189|0.3393177737881508|0.21404627112911329
PL71|2|Łódzkie|PL|PL7|PL71|0.0|0.16280944867257666|0.6696230598669624|0.4571469303725373|0.006379191684267982|0.1636363636363636|0.08737850816218742|0.6696230598669624|0.05565529622980252|0.008338983668893667
PL72|2|Świętokrzyskie|PL|PL7|PL72|0.0|0.0813821595496334|0.5631929046563193|0.4571469303725373|0.004950518546645465|0.13246753246753248|0.09004055292824924|0.5631929046563193|0.03949730700179534|0.0031959657126823873
PL81|2|Lubelskie|PL|PL8|PL81|0.0|0.13919121831597006|0.5920177383592018|0.4571469303725373|0.003939530578826209|0.15324675324675327|0.08823828487825014|0.5920177383592018|0.03770197486535009|0.005310783621076109
PL82|2|Podkarpackie|PL|PL8|PL82|0.0|0.1384506287445517|0.5410199556541018|0.4571469303725373|0.005529582077509077|0.1662337662337662|0.09461717550068903|0.5410199556541018|0.03770197486535009|0.005351981814794464
PL84|2|Podlaskie|PL|PL8|PL84|0.0|0.07645978407490182|0.5654101995565408|0.4571469303725373|0.0026769822246481717|0.174025974025974|0.0923102723966902|0.5654101995565408|0.03949730700179534|0.0030507776659654063
PL91|2|Warszawski stołeczny|PL|PL9|PL91|0.0|0.20262547929431948|0.742793791574279|0.4571469303725373|0.023926715238389067|0.21298701298701303|0.1157223035034573|0.742793791574279|0.1490125673249551|0.02392106134583697
PL92|2|Mazowiecki regionalny|PL|PL9|PL92|0.0|0.15444985888712465|0.5343680709534369|0.4571469303725373|0.0037259415715404512|0.19480519480519484|0.08866475841260782|0.5343680709534369|0.05026929982046678|0.007271774053304722
PT11|2|Norte|PT|PT1|PT11|0.0|0.2371017522552343|0.7139689578713966|0.12338076617329773|0.007973989605334979|0.12207792207792209|0.09167283864426946|0.7139689578713966|0.0843806104129264|0.01693625460832428
PT15|2|Algarve|PT|PT1|PT15|0.0|0.029126162045033342|0.6541019955654102|0.12338076617329773|0.004162612430880223|0.24155844155844156|0.09384997844866835|0.6541019955654102|0.1149012567324955|0.0026619624763323645
DE258|3|Fürth, Landkreis|DE|DE2|DE25|0.007790691693669748|0.11749630418659752|0.5787139689578715|1.0|0.01799368725822911|0.23116883116883116|0.09532745882481498|0.5787139689578715|0.125673249551167|0.0007570721468741419
DE259|3|Nürnberger Land|DE|DE2|DE25|0.011306683656623677|0.11749630418659752|0.5166297117516632|1.0|0.010038683342430643|0.20000000000000004|0.09488656714605731|0.5166297117516632|0.177737881508079|0.0015730197749184464
DE25A|3|Neustadt a. d. Aisch-Bad Windsheim|DE|DE2|DE25|0.006660925919473577|0.11749630418659752|0.4390243902439026|1.0|0.0036832237700833003|0.22857142857142856|0.09497004061363622|0.4390243902439026|0.16876122082585276|0.0008521535460153363
DE25B|3|Roth|DE|DE2|DE25|0.008425890438005738|0.11749630418659752|0.4722838137472285|1.0|0.006678216294468044|0.24415584415584415|0.09507172647414143|0.4722838137472285|0.15978456014362658|0.001047264350205542
DE25C|3|Weißenburg-Gunzenhausen|DE|DE2|DE25|0.006264648445601443|0.11749630418659752|0.4611973392461197|1.0|0.004618268979756508|0.22857142857142856|0.09456177947220484|0.4611973392461197|0.18132854578096946|0.0008599348216515107
DE261|3|Aschaffenburg, Kreisfreie Stadt|DE|DE2|DE26|0.0046807331564652265|0.08741366065547387|0.5742793791574281|1.0|0.05458385741747158|0.1818181818181818|0.09487594325018363|0.5742793791574281|0.4308797127468582|0.001488355409550144
UKL2|2|East Wales|UK|UKL|UKL2|0.0|0.07751674522862609|0.5121951219512197|0.8027002138505838|0.0071860834895697365|0.22077922077922077|0.09830973816649768|0.5121951219512197|0.14391992583987517|0.010071491969965738
UKM5|2|North Eastern Scotland|UK|UKM|UKM5|0.0|0.03287596501794399|0.4722838137472285|0.8027002138505838|0.003555070365711845|0.1714285714285714|0.09498369990833094|0.4722838137472285|0.14391992583987517|0.010071491969965738
UKM6|2|Highlands and Islands|UK|UKM|UKM6|0.0|0.03125826891584496|0.5166297117516632|0.8027002138505838|0.0004936279279493082|0.20779220779220783|0.09460882815393114|0.5166297117516632|0.14391992583987517|0.010071491969965738
UKM7|2|Eastern Scotland|UK|UKM|UKM7|0.0|0.13264776202114123|0.5720620842572062|0.8027002138505838|0.007095901464271306|0.14805194805194807|0.10230735841382198|0.5720620842572062|0.14391992583987517|0.010071491969965738
UKM8|2|West Central Scotland|UK|UKM|UKM8|0.0|0.10233787781499862|0.5920177383592018|0.8027002138505838|0.037909675582030046|0.1558441558441558|0.09865805018121329|0.5920177383592018|0.14391992583987517|0.010071491969965738
UKM9|2|Southern Scotland|UK|UKM|UKM9|0.0|0.06286197816856892|0.6141906873614189|0.8027002138505838|0.002771910672330731|0.21558441558441563|0.09468623082386794|0.6141906873614189|0.14391992583987517|0.010071491969965738
TRC3|2|Mardin, Batman, Şırnak, Siirt|TR|TRC|TRC3|0.0|0.15159282506151395|0.3569844789356986|0.9877642711115163|0.004096162517502432|0.6233766233766235|0.14113390358359185|0.3569844789356986|0.01436265709156194|0.003057186576576908
UKC1|2|Tees Valley and Durham|UK|UKC|UKC1|0.0|0.07974289416617307|0.5343680709534369|0.8027002138505838|0.018786339796378483|0.22857142857142856|0.09711606758011934|0.5343680709534369|0.14391992583987517|0.010071491969965738
UKC2|2|Northumberland and Tyne and Wear|UK|UKC|UKC2|0.0|0.09659308223371478|0.5299334811529934|0.8027002138505838|0.01235493746588509|0.19480519480519484|0.09837803463997133|0.5299334811529934|0.14391992583987517|0.010071491969965738
UKD1|2|Cumbria|UK|UKD|UKD1|0.0|0.0330563505771442|0.5121951219512197|0.8027002138505838|0.0034316633837245176|0.23896103896103896|0.09432046526593128|0.5121951219512197|0.14391992583987517|0.010071491969965738
UKD3|2|Greater Manchester|UK|UKD|UKD3|0.0|0.18728799470391186|0.48115299334811534|0.8027002138505838|0.10464912072525334|0.2519480519480519|0.10498685672310484|0.48115299334811534|0.14391992583987517|0.010071491969965738
UKD4|2|Lancashire|UK|UKD|UKD4|0.0|0.09923986534131729|0.49889135254988903|0.8027002138505838|0.022982177183947603|0.2597402597402597|0.09812761423723462|0.49889135254988903|0.14391992583987517|0.010071491969965738
UKD6|2|Cheshire|UK|UKD|UKD6|0.0|0.06181079094554753|0.5410199556541018|0.8027002138505838|0.019427106818235756|0.24935064935064935|0.09711379103100355|0.5410199556541018|0.14391992583987517|0.010071491969965738
UKD7|2|Merseyside|UK|UKD|UKD7|0.0|0.10308955067868573|0.5521064301552105|0.8027002138505838|0.10130289294444313|0.22857142857142856|0.0987597360417185|0.5521064301552105|0.14391992583987517|0.010071491969965738
UKE1|2|East Yorkshire and Northern Lincolnshire|UK|UKE|UKE1|0.0|0.06189693533695366|0.4944567627494456|0.8027002138505838|0.012525808671713694|0.24415584415584415|0.0956203748110464|0.4944567627494456|0.14391992583987517|0.010071491969965738
UKE2|2|North Yorkshire|UK|UKE|UKE2|0.0|0.05469007431447017|0.5232815964523281|0.8027002138505838|0.00463725466929302|0.20779220779220783|0.09683453433946686|0.5232815964523281|0.14391992583987517|0.010071491969965738
UKE3|2|South Yorkshire|UK|UKE|UKE3|0.0|0.09324380422392897|0.4900221729490022|0.8027002138505838|0.04278899779291359|0.20779220779220783|0.1002683292557809|0.4900221729490022|0.14391992583987517|0.010071491969965738
PT16|2|Centro (PT)|PT|PT1|PT16|0.0|0.1471071445755746|0.7028824833702882|0.12338076617329773|0.0037117023043880676|0.12467532467532469|0.08320787018206321|0.7028824833702882|0.08617594254937164|0.010796838347499381
PT17|2|Área Metropolitana de Lisboa|PT|PT1|PT17|0.0|0.1889026379231105|0.7583148558758313|0.12338076617329773|0.047910387545387664|0.24415584415584415|0.10402311759742111|0.7583148558758313|0.1382405745062837|0.020681544327197893
PT18|2|Alentejo|PT|PT1|PT18|0.0|0.04682053860154735|0.6341463414634145|0.12338076617329773|0.0010204808125875123|0.1688311688311688|0.08951011698427055|0.6341463414634145|0.09515260323159785|0.003729444521702882
PT20|2|Região Autónoma dos Açores|PT|PT2|PT20|0.0|0.01611703160231555|0.5764966740576496|0.12338076617329773|0.004950518546645465|0.13246753246753248|0.09365040097618425|0.5764966740576496|0.08797127468581688|0.0011548843300436269
PT30|2|Região Autónoma da Madeira|PT|PT3|PT30|0.0|0.016853639152559528|0.7649667405764966|0.12338076617329773|0.01503666611291739|0.09610389610389605|0.09410039885140507|0.7649667405764966|0.10053859964093358|0.0013678835547663599
RO11|2|Nord-Vest|RO|RO1|RO11|0.0|0.16937613342425617|0.556541019955654|0.233500663135048|0.0035076061418705656|0.23636363636363636|0.08805312555016602|0.556541019955654|0.04129263913824058|0.007015989731385973
RO12|2|Centru|RO|RO1|RO12|0.0|0.15385686956723726|0.5343680709534369|0.233500663135048|0.003184849419749864|0.2753246753246754|0.08903431821907079|0.5343680709534369|0.04129263913824058|0.00647656854775492
RO21|2|Nord-Est|RO|RO2|RO21|0.0|0.21227922596145074|0.47450110864745|0.233500663135048|0.004115148207038944|0.33766233766233766|0.0760815125999405|0.47450110864745|0.02333931777378815|0.005935836295800048
RO22|2|Sud-Est|RO|RO2|RO22|0.0|0.15902679402497724|0.5321507760532149|0.233500663135048|0.0033367349360419584|0.2727272727272728|0.07401744140162575|0.5321507760532149|0.03411131059245961|0.00587360652294427
RO31|2|Sud-Muntenia|RO|RO3|RO31|0.0|0.1944442840574805|0.5188470066518847|0.233500663135048|0.004072430405581792|0.24935064935064935|0.06741924321436593|0.5188470066518847|0.03052064631956912|0.0067515080886905105
RO32|2|Bucureşti-Ilfov|RO|RO3|RO32|0.0|0.15365119817357964|0.7361419068736141|0.233500663135048|0.06241545435128272|0.19480519480519484|0.1041968941799263|0.7361419068736141|0.12208258527827649|0.015672102098264053
RO41|2|Sud-Vest Oltenia|RO|RO4|RO41|0.0|0.1278800217020154|0.5188470066518847|0.233500663135048|0.0031468780406768396|0.22597402597402597|0.07700351499183476|0.5188470066518847|0.02872531418312388|0.004258135377312234
RO42|2|Vest|RO|RO4|RO42|0.0|0.11796571811603943|0.5631929046563193|0.233500663135048|0.002591546621733868|0.21298701298701303|0.08924451958742859|0.5631929046563193|0.0466786355475763|0.00540390012041771
RS11|2|City of Belgrade|RS|RS1|RS11|0.0|0.11228768775644632|0.7139689578713966|0.08345765621664328|0.025341149108859203|0.187012987012987|0.09704170030900358|0.7139689578713966|0.04308797127468582|0.004425625207023223
RS12|2|Autonomous Province of Vojvodina|RS|RS1|RS12|0.0|0.12323771504988312|0.5631929046563193|0.08345765621664328|0.004105655362270688|0.1844155844155844|0.0869057447958087|0.5631929046563193|0.01974865350089767|0.0028856000840255178
RS21|2|Region Šumadije i Zapadne Srbije|RS|RS2|RS21|0.0|0.12721601967118462|0.5121951219512197|0.08345765621664328|0.00340318484941975|0.1844155844155844|0.08233671072042155|0.5121951219512197|0.00897666068222621|0.0020743041945015697
RS22|2|Region Južne i Istočne Srbije|RS|RS2|RS22|0.0|0.09942310468235915|0.4900221729490022|0.08345765621664328|0.0026817286470322992|0.1636363636363636|0.08280795638738973|0.4900221729490022|0.00718132854578097|0.001473804253841884
SE11|2|Stockholm|SE|SE1|SE11|0.0|0.15557258975724605|0.4501108647450114|0.12282121528422799|0.016864038730806656|0.23116883116883116|0.12172556352179112|0.4501108647450114|0.38599640933572715|0.045040178982824905
BG341|3|Burgas|BG|BG3|BG34|0.02723251187554857|0.0684960735612045|0.5986696230598667|0.08389480534872902|0.002491871751667181|0.21558441558441563|0.09347434784456328|0.5986696230598667|0.025134649910233398|0.0007185063059202353
BG342|3|Sliven|BG|BG3|BG34|0.012377183682340897|0.0684960735612045|0.580931263858093|0.08389480534872902|0.002463393217362413|0.38701298701298703|0.09295074154793197|0.580931263858093|0.00718132854578097|0.00014437756811680168
BG343|3|Yambol|BG|BG3|BG34|0.00789090589322542|0.0684960735612045|0.5476718403547671|0.08389480534872902|0.0016375157225241475|0.35064935064935066|0.09322772169035289|0.5476718403547671|0.01436265709156194|0.00010737819840693895
BG344|3|Stara Zagora|BG|BG3|BG34|0.020995671211148335|0.0684960735612045|0.5942350332594237|0.08389480534872902|0.0028953176543180578|0.2545454545454545|0.09236415072576384|0.5942350332594237|0.04129263913824058|0.0007877409295347055
BG411|3|Sofia (stolitsa)|BG|BG4|BG41|0.08814343240270181|0.13951714674909452|0.6407982261640799|0.08389480534872902|0.04815720150936231|0.12467532467532469|0.09646345683359335|0.6407982261640799|0.08258527827648116|0.006078953876177076
BG412|3|Sofia|BG|BG4|BG41|0.015200834897106233|0.13951714674909452|0.5321507760532149|0.08389480534872902|0.0014903766286161809|0.2649350649350649|0.09250757332005852|0.5321507760532149|0.03590664272890485|0.0004974772133856425
BG413|3|Blagoevgrad|BG|BG4|BG41|0.02025017048028153|0.13951714674909452|0.5720620842572062|0.08389480534872902|0.0021975935638512472|0.187012987012987|0.09232772593991123|0.5720620842572062|0.012567324955116699|0.0003546252520456488
BG414|3|Pernik|BG|BG4|BG41|0.008022511693039261|0.13951714674909452|0.5742793791574281|0.08389480534872902|0.002363718347295726|0.24675324675324675|0.0932520048809213|0.5742793791574281|0.010771992818671455|8.833535667499671e-05
BG415|3|Kyustendil|BG|BG4|BG41|0.007900462744043974|0.13951714674909452|0.5720620842572062|0.08389480534872902|0.0018083869283527542|0.2545454545454545|0.09285967958330044|0.5720620842572062|0.012567324955116699|9.598722816492414e-05
BG421|3|Plovdiv|BG|BG4|BG42|0.044355402026516944|0.09359402298621723|0.6319290465631926|0.08389480534872902|0.005315993070223319|0.21558441558441563|0.09331195400763705|0.6319290465631926|0.02333931777378815|0.0011686828984802916
BG422|3|Haskovo|BG|BG4|BG42|0.015141104579490269|0.09359402298621723|0.5587583148558759|0.08389480534872902|0.0019317939103400813|0.21818181818181823|0.09204239845073243|0.5587583148558759|0.010771992818671455|0.00021905738199045924
BG423|3|Pazardzhik|BG|BG4|BG42|0.01695544616058496|0.09359402298621723|0.5454545454545456|0.08389480534872902|0.0027149536037211954|0.277922077922078|0.09253489190944797|0.5454545454545456|0.010771992818671455|0.00026303095410858693
BG424|3|Smolyan|BG|BG4|BG42|0.006996543937455722|0.09359402298621723|0.6053215077605321|0.08389480534872902|0.0015188551629209484|0.161038961038961|0.09300917297523721|0.6053215077605321|0.01615798922800718|0.00010632593837561381
BG425|3|Kardzhali|BG|BG4|BG42|0.010145791750247633|0.09359402298621723|0.5055432372505544|0.08389480534872902|0.002216579253387759|0.23896103896103896|0.09575696775799371|0.5055432372505544|0.00897666068222621|0.00011388245944199074
CH011|3|Vaud|CH|CH0|CH01|0.05303693822391901|0.10901320537771961|0.5321507760532149|0.10250739221893826|0.013342193321783704|0.20259740259740264|0.09898663210359208|0.5321507760532149|0.14391992583987517|0.010071491969965738
SE32|2|Mellersta Norrland|SE|SE3|SE32|0.0|0.024936345732351768|0.4035476718403548|0.12282121528422799|0.00018985689536511852|0.2909090909090909|0.09439027943881545|0.4035476718403548|0.23518850987432677|0.004539783501619056
SE33|2|Övre Norrland|SE|SE3|SE33|0.0|0.03455412147487428|0.3702882483370289|0.12282121528422799|9.967487006668722e-05|0.23636363636363636|0.09509752736412036|0.3702882483370289|0.26032315978456017|0.006931682930105985
SI03|2|Vzhodna Slovenija|SI|SI0|SI03|0.0|0.07263445543371677|0.4301552106430153|0.024614478752834918|0.004138880318959584|0.22337662337662337|0.098001645186161|0.4301552106430153|0.09156193895870736|0.0054828843248402185
SI04|2|Zahodna Slovenija|SI|SI0|SI04|0.0|0.06546933926654488|0.4944567627494456|0.024614478752834918|0.005904549445855186|0.20779220779220783|0.10148628303272766|0.4944567627494456|0.1382405745062837|0.007130359159062525
SK01|2|Bratislavský kraj|SK|SK0|SK01|0.0|0.04377561974352465|0.6762749445676273|0.06522039697479544|0.015326197878349193|0.24415584415584415|0.10106891569483313|0.6762749445676273|0.2154398563734291|0.0073477240710349626
SK02|2|Západné Slovensko|SK|SK0|SK02|0.0|0.12119586732569118|0.5498891352549891|0.06522039697479544|0.0057811424638678595|0.15064935064935067|0.09268893839961631|0.5498891352549891|0.0718132854578097|0.007809475523939596
SK03|2|Stredné Slovensko|SK|SK0|SK03|0.0|0.08888156639439597|0.554323725055432|0.06522039697479544|0.0038683342430642907|0.1818181818181818|0.09323075708917393|0.554323725055432|0.06104129263913824|0.004993855840055604
SK04|2|Východné Slovensko|SK|SK0|SK04|0.0|0.10787540919415506|0.5277161862527715|0.06522039697479544|0.004865082943731162|0.23116883116883116|0.09623731962142505|0.5277161862527715|0.053859964093357277|0.00542828258586848
TR10|2|İstanbul|TR|TR1|TR10|0.0|1.0|0.44789356984478945|0.9877642711115163|0.1375892920711014|0.24415584415584415|0.1236317939814112|0.44789356984478945|0.08258527827648116|0.0713349584746011
DE262|3|Schweinfurt, Kreisfreie Stadt|DE|DE2|DE26|0.003586009168603754|0.08741366065547387|0.5299334811529934|1.0|0.07281011937252296|0.2727272727272728|0.09487290785136258|0.5299334811529934|0.6319569120287254|0.001660895406337039
DE263|3|Würzburg, Kreisfreie Stadt|DE|DE2|DE26|0.008487080830052314|0.08741366065547387|0.6541019955654102|1.0|0.06936421672164607|0.14025974025974028|0.09536616015978339|0.6541019955654102|0.3752244165170557|0.002399837351247508
DE264|3|Aschaffenburg, Landkreis|DE|DE2|DE26|0.011561732112843844|0.08741366065547387|0.4789356984478934|1.0|0.011828084581246885|0.20779220779220783|0.09460275735628904|0.4789356984478934|0.1867145421903052|0.0016936857359216013
DE265|3|Bad Kissingen|DE|DE2|DE26|0.006850337393335756|0.08741366065547387|0.5166297117516632|1.0|0.004248048033794527|0.20519480519480524|0.09438572634058388|0.5166297117516632|0.177737881508079|0.000933746265596405
DE266|3|Rhön-Grabfeld|DE|DE2|DE26|0.005288854156815312|0.08741366065547387|0.47006651884700656|1.0|0.003640505968626148|0.174025974025974|0.09434095420797338|0.47006651884700656|0.22082585278276484|0.0008805271077661486
